C?digo ?mbito,?mbito,C?digo ?rea (FAO),?rea,C?digo Elemento,Elemento,C?digo Producto (FAO),Producto,C?digo a?o,A?o,Unidad,Valor,S?mbolo,Descripci?n del S?mbolo
"QCL","Cultivos y productos de ganader?a","44","Colombia","5312","?rea cosechada","137","?ames","1969","1969","ha","12000","F","Estimaci?n FAO"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5312","?rea cosechada","137","?ames","1970","1970","ha","10000","F","Estimaci?n FAO"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5312","?rea cosechada","137","?ames","1971","1971","ha","6700","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5312","?rea cosechada","137","?ames","1972","1972","ha","7000","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5312","?rea cosechada","137","?ames","1973","1973","ha","7000","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5312","?rea cosechada","137","?ames","1974","1974","ha","7200","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5312","?rea cosechada","137","?ames","1975","1975","ha","7300","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5312","?rea cosechada","137","?ames","1976","1976","ha","10300","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5312","?rea cosechada","137","?ames","1977","1977","ha","13600","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5312","?rea cosechada","137","?ames","1978","1978","ha","14200","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5312","?rea cosechada","137","?ames","1979","1979","ha","12400","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5312","?rea cosechada","137","?ames","1980","1980","ha","14700","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5312","?rea cosechada","137","?ames","1981","1981","ha","13000","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5312","?rea cosechada","137","?ames","1982","1982","ha","10600","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5312","?rea cosechada","137","?ames","1983","1983","ha","13900","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5312","?rea cosechada","137","?ames","1984","1984","ha","14260","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5312","?rea cosechada","137","?ames","1985","1985","ha","12565","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5312","?rea cosechada","137","?ames","1986","1986","ha","9570","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5312","?rea cosechada","137","?ames","1987","1987","ha","15700","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5312","?rea cosechada","137","?ames","1988","1988","ha","16100","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5312","?rea cosechada","137","?ames","1989","1989","ha","20100","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5312","?rea cosechada","137","?ames","1990","1990","ha","4547","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5312","?rea cosechada","137","?ames","1991","1991","ha","6422","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5312","?rea cosechada","137","?ames","1992","1992","ha","6761","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5312","?rea cosechada","137","?ames","1993","1993","ha","6059","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5312","?rea cosechada","137","?ames","1994","1994","ha","11709","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5312","?rea cosechada","137","?ames","1995","1995","ha","11393","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5312","?rea cosechada","137","?ames","1996","1996","ha","18710","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5312","?rea cosechada","137","?ames","1997","1997","ha","12332","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5312","?rea cosechada","137","?ames","1998","1998","ha","15294","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5312","?rea cosechada","137","?ames","1999","1999","ha","20365","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5312","?rea cosechada","137","?ames","2000","2000","ha","23039","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5312","?rea cosechada","137","?ames","2001","2001","ha","21815","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5312","?rea cosechada","137","?ames","2002","2002","ha","21678","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5312","?rea cosechada","137","?ames","2003","2003","ha","24773","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5312","?rea cosechada","137","?ames","2004","2004","ha","26502","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5312","?rea cosechada","137","?ames","2005","2005","ha","23771","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5312","?rea cosechada","137","?ames","2006","2006","ha","24686","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5312","?rea cosechada","137","?ames","2007","2007","ha","25105","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5312","?rea cosechada","137","?ames","2008","2008","ha","25341","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5312","?rea cosechada","137","?ames","2009","2009","ha","35916","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5312","?rea cosechada","137","?ames","2010","2010","ha","36168","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5312","?rea cosechada","137","?ames","2011","2011","ha","35652","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5312","?rea cosechada","137","?ames","2012","2012","ha","31416","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5312","?rea cosechada","137","?ames","2013","2013","ha","33235","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5312","?rea cosechada","137","?ames","2014","2014","ha","29426","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5312","?rea cosechada","137","?ames","2015","2015","ha","35474","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5312","?rea cosechada","137","?ames","2016","2016","ha","41553","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5312","?rea cosechada","137","?ames","2017","2017","ha","31370","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5312","?rea cosechada","137","?ames","2018","2018","ha","28799","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5312","?rea cosechada","137","?ames","2019","2019","ha","33504","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5419","Rendimiento","137","?ames","1961","1961","hg/ha","78667","Fc","Datos calculados"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5419","Rendimiento","137","?ames","1962","1962","hg/ha","82000","Fc","Datos calculados"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5419","Rendimiento","137","?ames","1963","1963","hg/ha","84000","Fc","Datos calculados"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5419","Rendimiento","137","?ames","1964","1964","hg/ha","86667","Fc","Datos calculados"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5419","Rendimiento","137","?ames","1965","1965","hg/ha","88667","Fc","Datos calculados"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5419","Rendimiento","137","?ames","1966","1966","hg/ha","92667","Fc","Datos calculados"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5419","Rendimiento","137","?ames","1967","1967","hg/ha","94000","Fc","Datos calculados"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5419","Rendimiento","137","?ames","1968","1968","hg/ha","96000","Fc","Datos calculados"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5419","Rendimiento","137","?ames","1969","1969","hg/ha","100000","Fc","Datos calculados"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5419","Rendimiento","137","?ames","1970","1970","hg/ha","100000","Fc","Datos calculados"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5419","Rendimiento","137","?ames","1971","1971","hg/ha","94179","Fc","Datos calculados"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5419","Rendimiento","137","?ames","1972","1972","hg/ha","100571","Fc","Datos calculados"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5419","Rendimiento","137","?ames","1973","1973","hg/ha","99714","Fc","Datos calculados"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5419","Rendimiento","137","?ames","1974","1974","hg/ha","102500","Fc","Datos calculados"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5419","Rendimiento","137","?ames","1975","1975","hg/ha","100274","Fc","Datos calculados"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5419","Rendimiento","137","?ames","1976","1976","hg/ha","102233","Fc","Datos calculados"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5419","Rendimiento","137","?ames","1977","1977","hg/ha","118971","Fc","Datos calculados"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5419","Rendimiento","137","?ames","1978","1978","hg/ha","123732","Fc","Datos calculados"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5419","Rendimiento","137","?ames","1979","1979","hg/ha","114032","Fc","Datos calculados"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5419","Rendimiento","137","?ames","1980","1980","hg/ha","115034","Fc","Datos calculados"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5419","Rendimiento","137","?ames","1981","1981","hg/ha","91769","Fc","Datos calculados"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5419","Rendimiento","137","?ames","1982","1982","hg/ha","72264","Fc","Datos calculados"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5419","Rendimiento","137","?ames","1983","1983","hg/ha","69281","Fc","Datos calculados"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5419","Rendimiento","137","?ames","1984","1984","hg/ha","72433","Fc","Datos calculados"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5419","Rendimiento","137","?ames","1985","1985","hg/ha","75495","Fc","Datos calculados"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5419","Rendimiento","137","?ames","1986","1986","hg/ha","70324","Fc","Datos calculados"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5419","Rendimiento","137","?ames","1987","1987","hg/ha","88599","Fc","Datos calculados"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5419","Rendimiento","137","?ames","1988","1988","hg/ha","77826","Fc","Datos calculados"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5419","Rendimiento","137","?ames","1989","1989","hg/ha","55473","Fc","Datos calculados"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5419","Rendimiento","137","?ames","1990","1990","hg/ha","62287","Fc","Datos calculados"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5419","Rendimiento","137","?ames","1991","1991","hg/ha","80884","Fc","Datos calculados"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5419","Rendimiento","137","?ames","1992","1992","hg/ha","114594","Fc","Datos calculados"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5419","Rendimiento","137","?ames","1993","1993","hg/ha","127935","Fc","Datos calculados"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5419","Rendimiento","137","?ames","1994","1994","hg/ha","105860","Fc","Datos calculados"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5419","Rendimiento","137","?ames","1995","1995","hg/ha","116198","Fc","Datos calculados"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5419","Rendimiento","137","?ames","1996","1996","hg/ha","109892","Fc","Datos calculados"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5419","Rendimiento","137","?ames","1997","1997","hg/ha","103399","Fc","Datos calculados"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5419","Rendimiento","137","?ames","1998","1998","hg/ha","107832","Fc","Datos calculados"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5419","Rendimiento","137","?ames","1999","1999","hg/ha","102843","Fc","Datos calculados"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5419","Rendimiento","137","?ames","2000","2000","hg/ha","110616","Fc","Datos calculados"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5419","Rendimiento","137","?ames","2001","2001","hg/ha","117102","Fc","Datos calculados"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5419","Rendimiento","137","?ames","2002","2002","hg/ha","113682","Fc","Datos calculados"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5419","Rendimiento","137","?ames","2003","2003","hg/ha","117141","Fc","Datos calculados"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5419","Rendimiento","137","?ames","2004","2004","hg/ha","117050","Fc","Datos calculados"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5419","Rendimiento","137","?ames","2005","2005","hg/ha","117678","Fc","Datos calculados"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5419","Rendimiento","137","?ames","2006","2006","hg/ha","105600","Fc","Datos calculados"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5419","Rendimiento","137","?ames","2007","2007","hg/ha","104038","Fc","Datos calculados"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5419","Rendimiento","137","?ames","2008","2008","hg/ha","104870","Fc","Datos calculados"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5419","Rendimiento","137","?ames","2009","2009","hg/ha","106037","Fc","Datos calculados"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5419","Rendimiento","137","?ames","2010","2010","hg/ha","108871","Fc","Datos calculados"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5419","Rendimiento","137","?ames","2011","2011","hg/ha","111246","Fc","Datos calculados"
